Time Elapsed, CPU utilized, Memory usaged
2418,257.9,1125298176
2419,263.6,1125298176
2420,264.8,1125298176
2421,260.9,1125298176
2422,264.9,1125298176
2423,275.8,1109893120
2424,268.8,1109893120
2425,272.7,1109893120
2426,267.9,1109893120
2427,246.9,1109893120
2428,273.9,1109893120
2429,254.9,1109893120
2430,268.9,1109893120
2431,270.8,1109893120
2432,261.9,1109893120
2433,244.9,1109893120
2434,278.8,1109893120
2435,257.9,1109893120
2436,255.8,1109897216
2437,239.9,1109897216
2438,241.7,1109897216
2439,237.9,1109897216
2440,252.8,1109897216
2441,225.8,1109897216
2442,251.7,1109897216
2443,252.7,1109897216
2444,268.9,1109897216
2445,208.9,1109897216
2446,278.5,1109897216
2447,268.8,1109897216
2448,217.9,1109897216
2449,251.7,1109897216
2450,272.7,1109897216
2451,250.9,1109897216
2452,260.9,1109897216
2453,254.7,1109897216
2454,273.9,1109897216
2455,244.9,1109897216
2456,260.9,1109897216
2457,260.9,1109897216
2458,275.8,1109897216
2459,258.8,1109897216
2460,268.9,1109897216
2461,257.9,1109897216
2462,272.9,1109897216
2463,267.2,1109835776
2464,256.9,1109835776
2465,271.9,1109778432
2466,270.0,1109778432
2467,267.7,1109778432
2468,271.9,1109778432
2469,281.7,1109778432
2470,262.8,1109778432
2471,264.9,1109778432
2472,254.9,1109778432
2473,281.9,1109778432
2474,272.9,1109778432
2475,262.8,1109966848
2476,260.7,1109966848
2477,268.7,1109966848
2478,278.8,1109966848
2479,264.8,1109966848
2480,266.9,1109966848
2481,265.9,1109966848
2482,267.9,1109966848
2483,270.9,1109966848
2484,274.8,1109966848
2485,270.8,1109966848
2486,270.8,1109966848
2487,276.4,1110126592
2488,271.7,1110126592
2489,275.8,1110126592
2490,278.9,1110126592
2491,269.8,1110126592
2492,277.9,1110126592
2493,275.7,1110126592
2494,270.7,1110126592
2495,238.9,1110126592
2496,258.9,1110126592
2497,260.7,1110126592
2498,259.9,1110126592
2499,263.8,1110126592
2500,215.9,1110126592
2501,266.9,1110126592
2502,281.8,1110102016
2503,270.9,1110102016
2504,272.9,1110102016
2505,261.9,1110102016
2506,211.9,1110102016
2507,173.7,1110102016
2508,189.8,1110102016
2509,223.9,1110122496
2510,162.9,1110122496
2511,189.9,1110122496
2512,180.8,1110122496
2513,219.9,1110122496
2514,171.9,1110122496
2515,161.9,1110118400
2516,200.9,1110126592
2517,242.9,1110126592
2518,180.7,1120305152
2519,194.8,1120305152
2520,220.9,1120305152
2521,200.8,1120567296
2522,219.7,1120567296
2523,214.9,1120567296
2524,211.7,1120567296
2525,221.6,1117462528
2526,222.9,1116938240
2527,216.5,1116938240
2528,209.4,1114312704
2529,195.8,1120526336
2530,230.9,1120624640
2531,245.9,1120624640
2532,249.9,1120624640
2533,238.9,1120624640
2534,245.9,1120624640
2535,248.9,1120624640
2536,265.9,1120624640
2537,258.7,1120624640
2538,252.6,1120624640
2539,266.8,1120624640
2540,247.9,1120624640
2541,230.9,1120624640
2542,246.7,1120624640
2543,229.8,1120624640
2544,237.9,1120624640
2545,261.9,1120624640
2546,249.9,1120624640
2547,236.9,1120632832
2548,252.8,1120632832
2549,216.1,1120632832
2550,246.9,1120632832
2551,252.9,1120632832
2552,203.9,1120632832
2553,285.5,1120632832
2554,219.9,1120632832
2555,275.7,1120632832
2556,244.8,1120632832
2557,250.8,1120632832
2558,259.7,1120632832
2559,234.9,1120632832
2560,241.7,1120632832
2561,253.8,1120632832
2562,260.8,1120632832
2563,242.8,1120632832
2564,228.8,1120694272
2565,253.8,1120694272
2566,266.9,1120694272
2567,241.9,1120694272
2568,263.8,1120694272
2569,268.9,1120694272
2570,243.9,1120694272
2571,275.9,1120694272
2572,264.7,1120694272
2573,271.9,1120694272
2574,271.8,1120694272
2575,268.8,1120694272
2576,260.9,1120694272
2577,274.9,1120694272
2578,266.9,1120694272
2579,276.4,1120694272
2580,239.8,1120694272
2581,266.7,1120694272
2582,256.7,1120694272
2583,264.7,1120694272
2584,252.9,1120694272
2585,279.8,1120694272
2586,253.7,1120694272
2587,272.9,1120694272
2588,236.9,1120694272
2589,281.8,1120694272
2590,270.8,1120694272
2591,261.7,1120694272
2592,249.9,1120694272
2593,256.9,1120694272
2594,245.9,1120694272
2595,271.8,1120694272
2596,254.9,1120694272
2597,282.8,1120694272
2598,267.4,1120694272
2599,268.7,1120694272
2600,266.9,1120694272
2601,281.8,1120694272
2602,274.6,1120694272
2603,253.6,1120694272
2604,263.9,1120743424
2605,254.9,1120743424
2606,256.9,1120743424
2607,264.9,1120743424
2608,234.9,1120743424
2609,270.8,1120743424
2610,259.8,1120743424
2611,270.8,1120743424
2612,267.9,1120743424
2613,266.8,1120743424
2614,285.7,1120743424
2615,262.7,1120743424
2616,270.7,1120743424
2617,262.8,1120743424
2618,281.8,1120743424
2619,267.4,1120743424
2620,263.7,1120743424
2621,195.9,1120743424
2622,269.9,1120743424
2623,252.9,1120743424
2624,276.9,1120743424
2625,253.9,1120743424
2626,275.9,1120743424
2627,259.9,1120743424
2628,273.9,1120743424
2629,262.8,1120743424
2630,262.7,1120743424
2631,256.8,1120743424
2632,263.9,1120743424
2633,261.9,1120743424
2634,251.9,1120743424
2635,268.9,1120743424
2636,256.9,1120743424
2637,269.7,1120743424
2638,258.8,1120821248
2639,272.7,1120821248
2640,257.9,1120821248
2641,253.9,1120821248
2642,261.9,1120821248
2643,267.8,1120821248
2644,249.7,1120821248
2645,247.9,1120821248
2646,270.9,1120821248
2647,262.9,1120821248
2648,272.8,1120821248
2649,260.5,1120821248
2650,258.9,1120821248
2651,257.9,1120821248
2652,241.9,1120821248
2653,247.9,1120940032
2654,263.9,1120940032
2655,238.9,1120940032
2656,265.9,1120940032
2657,253.9,1120940032
2658,243.9,1120940032
2659,266.9,1120940032
2660,268.9,1120940032
2661,228.9,1120940032
2662,275.9,1120940032
2663,271.9,1120940032
2664,251.9,1120940032
2665,266.7,1120940032
2666,258.8,1120940032
2667,257.9,1120940032
2668,257.5,1120940032
2669,254.9,1120940032
2670,267.9,1120940032
2671,267.9,1120940032
2672,275.8,1120940032
2673,256.6,1120940032
2674,272.9,1120940032
2675,254.9,1121013760
2676,267.7,1121013760
2677,252.8,1121013760
2678,270.9,1121013760
2679,257.9,1121013760
2680,261.9,1121013760
2681,222.7,1121013760
2682,251.8,1121013760
2683,267.3,1121013760
2684,268.9,1121013760
2685,252.9,1121013760
2686,261.7,1121013760
2687,272.8,1121013760
2688,257.7,1121013760
2689,258.8,1121013760
2690,263.9,1121013760
2691,272.8,1121013760
2692,222.6,1121013760
2693,216.7,1121013760
2694,200.9,1121013760
2695,167.8,1115848704
2696,217.9,1111646208
2697,222.9,1111646208
2698,195.9,1111695360
2699,227.9,1111703552
2700,253.9,1111724032
2701,256.7,1111793664
2702,247.7,1111793664
2703,233.6,1111793664
2704,225.8,1111793664
2705,223.1,1111793664
2706,247.8,1111793664
2707,254.9,1111793664
2708,228.5,1111793664
2709,268.9,1111793664
2710,264.9,1111793664
2711,255.9,1111793664
2712,261.9,1111891968
2713,259.9,1111891968
2714,246.9,1111891968
2715,267.7,1111891968
2716,267.7,1111891968
2717,243.9,1111891968
2718,277.8,1111891968
2719,259.9,1111891968
2720,248.7,1111891968
2721,276.9,1111891968
2722,269.9,1111891968
2723,249.9,1111891968
2724,271.8,1111896064
2725,265.1,1111896064
2726,246.7,1111896064
2727,261.7,1111961600
2728,254.8,1111961600
2729,268.9,1111961600
2730,258.9,1111961600
2731,215.9,1111961600
2732,238.9,1111961600
2733,258.9,1111961600
2734,255.9,1111961600
2735,270.9,1111961600
2736,246.9,1111961600
2737,250.8,1111961600
2738,236.9,1111961600
2739,243.9,1111961600
2740,255.8,1111961600
2741,244.3,1112145920
2742,182.8,1112145920
2743,243.9,1112145920
2744,278.9,1112150016
2745,251.9,1112150016
2746,248.9,1112150016
2747,261.7,1112150016
2748,241.8,1112150016
2749,244.9,1112150016
2750,275.9,1112150016
2751,246.9,1112174592
2752,243.9,1112174592
2753,270.8,1112174592
2754,257.9,1112281088
2755,244.9,1112281088
2756,247.7,1112281088
2757,270.8,1112281088
2758,210.9,1112281088
2759,226.9,1112281088
2760,245.7,1112281088
2761,254.9,1112281088
2762,239.9,1112281088
2763,200.9,1112281088
2764,256.9,1112281088
2765,263.9,1112281088
2766,250.9,1112281088
2767,217.8,1110700032
2768,170.8,1114157056
2769,194.9,1114157056
2770,199.9,1114234880
2771,169.9,1114251264
2772,192.8,1114251264
2773,233.8,1114251264
2774,229.9,1114251264
2775,189.9,1114259456
2776,182.9,1109774336
2777,223.9,1109774336
2778,158.8,1109778432
2779,190.9,1109868544
2780,216.7,1109868544
2781,212.9,1109868544
2782,151.9,1109925888
2783,190.8,1118851072
2784,235.8,1118851072
2785,242.9,1118851072
2786,230.9,1118851072
2787,260.9,1118851072
2788,253.9,1118855168
2789,279.6,1118855168
2790,234.9,1118904320
2791,233.6,1118904320
2792,182.8,1118904320
2793,256.9,1118904320
2794,250.9,1119092736
2795,229.9,1119092736
2796,229.7,1119092736
2797,286.8,1119092736
2798,237.9,1119092736
2799,240.9,1119092736
2800,234.9,1119092736
2801,239.9,1119096832
2802,225.9,1119096832
2803,242.9,1119096832
2804,249.9,1119096832
2805,237.9,1119096832
2806,231.9,1119096832
2807,276.8,1119096832
2808,270.9,1119096832
2809,240.9,1119096832
2810,272.8,1119096832
2811,259.9,1119096832
2812,267.8,1119096832
2813,256.7,1119096832
2814,270.1,1119162368
2815,271.7,1119162368
2816,263.8,1119162368
2817,273.9,1119162368
2818,255.9,1119162368
2819,269.7,1119162368
2820,275.7,1119162368
2821,268.8,1119162368
2822,255.8,1119162368
2823,273.8,1119162368
2824,268.9,1119162368
2825,261.9,1119162368
2826,264.9,1119162368
2827,273.7,1119162368
2828,280.8,1119162368
2829,261.9,1119162368
2830,269.9,1119162368
2831,266.9,1119162368
2832,251.9,1119162368
2833,281.9,1119162368
2834,253.9,1119162368
2835,267.8,1119162368
2836,247.7,1119162368
2837,277.8,1119170560
2838,266.8,1119170560
2839,256.9,1119170560
2840,245.9,1119170560
2841,232.9,1119170560
2842,258.9,1119170560
2843,268.9,1119170560
2844,256.9,1119170560
2845,283.8,1119170560
2846,267.8,1119170560
2847,214.9,1119170560
2848,275.9,1119170560
2849,246.9,1119170560
2850,264.9,1119170560
2851,259.9,1119170560
2852,273.9,1119170560
2853,252.8,1119395840
2854,274.8,1119404032
2855,269.9,1119404032
2856,241.7,1119404032
2857,219.7,1119404032
2858,198.4,1119404032
2859,193.9,1114165248
2860,237.8,1114165248
2861,152.7,1114165248
2862,205.8,1114165248
2863,204.9,1114165248
2864,214.9,1114165248
2865,222.9,1114165248
2866,231.6,1114165248
2867,245.8,1114165248
2868,246.2,1114165248
2869,266.9,1114165248
2870,270.8,1114165248
2871,267.9,1114165248
2872,218.9,1114165248
2873,289.8,1114165248
2874,233.9,1114165248
2875,264.7,1114169344
2876,265.9,1114169344
2877,237.9,1114169344
2878,272.7,1114169344
2879,271.8,1114169344
2880,260.7,1114169344
2881,275.9,1114169344
2882,268.9,1114169344
2883,265.8,1114222592
2884,264.9,1114222592
2885,279.9,1114222592
2886,265.9,1114222592
2887,261.8,1114222592
2888,287.7,1114222592
2889,255.8,1114222592
2890,267.8,1114222592
2891,277.9,1114222592
2892,270.9,1114222592
2893,265.9,1114222592
2894,269.9,1114222592
2895,281.9,1114222592
2896,273.9,1114222592
2897,265.9,1114222592
2898,283.9,1114222592
2899,271.8,1114222592
2900,267.9,1114222592
2901,270.8,1114222592
2902,267.9,1114222592
2903,262.9,1114222592
2904,266.8,1114222592
2905,260.7,1114222592
2906,274.9,1114222592
2907,263.7,1114222592
2908,262.9,1114222592
2909,273.9,1114222592
2910,272.9,1114222592
2911,264.9,1114222592
2912,262.8,1114222592
2913,259.9,1114222592
2914,253.7,1114222592
2915,274.7,1114222592
2916,256.7,1114222592
2917,261.9,1114222592
2918,277.9,1114222592
2919,264.9,1114222592
2920,255.9,1114222592
2921,276.8,1114222592
2922,268.9,1114222592
2923,193.9,1114222592
2924,269.8,1114222592
2925,270.7,1114222592
2926,258.9,1114222592
2927,260.7,1114222592
2928,270.8,1114222592
2929,270.8,1114222592
2930,253.9,1114222592
2931,282.8,1114222592
2932,268.2,1114222592
2933,270.7,1114222592
2934,263.9,1114222592
2935,269.8,1114222592
2936,286.7,1114222592
2937,265.9,1114222592
2938,269.5,1114222592
2939,273.5,1114222592
2940,266.7,1114222592
2941,249.9,1114222592
2942,277.8,1114222592
2943,273.9,1114222592
2944,246.8,1114222592
2945,280.9,1114222592
2946,248.9,1114222592
2947,270.9,1114222592
2948,262.8,1114222592
2949,277.9,1114222592
2950,263.8,1114222592
2951,234.9,1114222592
2952,222.9,1114222592
2953,236.9,1114222592
2954,276.9,1114222592
2955,272.9,1114222592
2956,251.8,1114222592
2957,268.8,1114222592
2958,268.9,1114222592
2959,250.9,1114226688
2960,177.9,1114501120
2961,202.7,1114497024
2962,223.8,1114501120
2963,207.9,1114501120
2964,217.9,1109241856
2965,177.9,1109241856
2966,245.0,1109241856
2967,275.8,1109241856
2968,260.9,1109241856
2969,252.9,1109241856
2970,260.9,1109241856
2971,261.9,1109241856
2972,250.9,1109241856
2973,264.8,1109241856
2974,269.7,1109241856
2975,251.9,1109241856
2976,270.7,1109241856
2977,257.8,1109241856
2978,263.7,1109241856
2979,259.7,1109241856
2980,256.1,1109241856
2981,273.8,1109241856
2982,233.9,1109241856
2983,268.5,1109241856
2984,223.8,1109241856
2985,282.8,1109241856
2986,269.8,1109241856
2987,262.9,1109241856
2988,259.9,1109241856
2989,281.9,1109241856
2990,247.9,1109241856
2991,270.9,1109241856
2992,240.7,1109241856
2993,286.8,1109241856
2994,224.6,1109295104
2995,242.9,1109295104
2996,255.9,1109295104
2997,234.9,1109295104
2998,183.9,1109295104
2999,239.6,1109295104
3000,239.7,1109295104
3001,251.8,1109295104
3002,250.9,1109295104
3003,263.9,1109295104
3004,236.9,1109295104
3005,266.9,1109295104
3006,240.9,1109295104
3007,265.9,1109295104
3008,267.8,1109295104
3009,250.9,1109295104
3010,267.9,1109299200
3011,236.9,1109303296
3012,204.9,1109303296
3013,171.5,1109311488
3014,177.6,1109311488
3015,237.8,1109311488
3016,166.9,1109311488
3017,187.9,1117384704
3018,197.4,1117384704
3019,222.8,1117384704
3020,239.9,1117384704
3021,247.7,1117339648
3022,250.8,1117339648
3023,239.9,1117339648
3024,204.9,1117339648
3025,228.6,1117339648
3026,244.9,1117339648
3027,252.9,1117339648
3028,233.9,1117339648
3029,258.9,1117339648
3030,233.6,1117339648
3031,221.2,1117339648
3032,245.8,1117339648
3033,241.9,1117339648
3034,234.8,1117339648
3035,235.7,1117339648
3036,209.9,1117437952
3037,227.7,1117437952
3038,248.7,1117437952
3039,239.8,1117437952
3040,243.0,1117437952
3041,244.7,1117437952
3042,240.9,1117437952
3043,259.9,1117589504
3044,230.9,1117581312
3045,245.9,1117581312
3046,266.9,1117581312
3047,249.9,1117581312
3048,261.8,1117581312
3049,220.9,1117581312
3050,250.8,1117581312
3051,242.9,1117581312
3052,198.9,1112969216
3053,203.8,1122426880
3054,241.9,1122426880
3055,242.8,1122426880
3056,208.7,1122426880
3057,158.6,1122426880
3058,192.0,1122426880
3059,212.9,1122426880
3060,174.2,1114517504
3061,181.9,1114558464
3062,175.9,1114562560
3063,176.9,1114570752
3064,169.7,1114718208
3065,171.6,1114718208
3066,250.9,1114718208
3067,168.9,1114718208
3068,175.6,1113669632
3069,173.6,1113669632
3070,197.9,1113669632
3071,238.6,1113669632
3072,194.8,1113657344
3073,244.9,1113657344
3074,224.7,1113657344
3075,230.8,1113657344
3076,241.9,1113657344
3077,232.9,1113657344
3078,255.8,1113657344
3079,219.9,1113657344
3080,253.9,1113657344
3081,242.9,1113657344
3082,245.9,1113657344
3083,240.6,1113657344
3084,268.8,1113657344
3085,230.1,1113657344
3086,233.8,1113657344
3087,229.9,1113669632
3088,219.9,1113669632
3089,171.7,1113657344
3090,205.7,1113657344
3091,262.8,1113657344
3092,251.9,1113657344
3093,281.8,1113657344
3094,267.9,1113657344
3095,267.8,1113657344
3096,282.9,1113657344
3097,266.8,1113657344
3098,249.9,1113657344
3099,256.9,1113657344
3100,271.8,1113657344
3101,240.9,1113657344
3102,272.5,1113657344
3103,246.8,1113657344
3104,211.9,1113632768
3105,268.9,1113632768
3106,274.9,1113632768
3107,228.8,1113632768
3108,257.9,1113632768
3109,265.8,1113632768
3110,256.6,1113632768
3111,249.9,1113632768
3112,265.7,1113632768
3113,239.9,1113632768
3114,219.9,1113632768
3115,188.9,1113632768
3116,216.9,1113632768
3117,251.4,1113632768
3118,178.9,1113636864
3119,221.8,1113636864
3120,253.8,1113636864
3121,236.9,1113636864
3122,223.9,1113636864
3123,248.9,1113636864
3124,249.9,1113636864
3125,261.9,1113636864
3126,282.9,1113636864
3127,202.9,1113640960
3128,212.7,1113640960
3129,254.8,1113640960
3130,252.9,1113640960
3131,212.9,1113640960
3132,233.9,1113649152
3133,200.9,1113812992
3134,189.9,1113812992
3135,251.9,1113812992
3136,251.9,1113812992
3137,234.9,1113812992
3138,259.9,1113812992
3139,268.8,1113812992
3140,246.7,1113812992
3141,265.8,1113812992
3142,245.9,1113812992
3143,278.8,1113812992
3144,264.9,1113812992
3145,236.8,1113812992
3146,267.9,1113812992
3147,258.8,1113812992
3148,260.6,1113812992
3149,233.7,1113812992
3150,259.8,1113812992
3151,260.9,1113812992
3152,195.9,1113812992
3153,268.8,1113812992
3154,268.7,1113812992
3155,240.9,1113812992
3156,268.9,1113812992
3157,272.8,1113812992
3158,244.7,1113812992
3159,269.7,1113812992
3160,254.8,1113812992
3161,266.8,1113812992
3162,228.9,1113812992
3163,191.8,1112223744
3164,175.8,1112240128
3165,188.9,1114128384
3166,204.9,1114128384
3167,211.9,1114128384
3168,190.1,1114128384
3169,192.8,1114128384
3170,230.0,1114284032
3171,179.9,1114284032
3172,157.9,1104871424
3173,156.9,1096466432
3174,157.8,1096491008
3175,155.9,1111085056
3176,115.9,1111085056
3177,94.9,1111085056
3178,96.9,1111085056
3179,96.0,1111085056
3180,94.9,1111896064
3181,95.9,1113247744
3182,96.0,1114054656
3183,94.9,1114865664
3184,94.9,1115406336
3185,95.8,1116397568
3186,95.9,1116401664
3187,94.9,1116401664
3188,98.0,1118244864
3189,94.9,1118244864
3190,95.9,1119326208
3191,98.9,1119326208
3192,93.9,1119866880
3193,95.9,1120137216
3194,95.9,1120137216
3195,95.9,1120137216
3196,117.9,1120731136
3197,95.9,1120731136
3198,95.9,1120731136
3199,95.0,1120731136
3200,93.9,1121271808
3201,96.9,1121542144
3202,96.0,1121542144
3203,93.9,1122353152
3204,95.9,1122353152
3205,95.0,1122353152
3206,71.9,1122353152
3207,13.0,1122353152
3208,1.0,1122353152
3209,3.0,1122353152
3210,0.0,1122353152
3211,0.0,1122353152
3212,3.0,1122353152
